county_name,gender,gender_display,administered_count,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_display,report_date,administered_count_pct,persons_fully_vaccinated_pct
Randolph,Male,Male,7246,0,3379,,2021-04-19,0.4360069799626933,0.4335386194508596
Randolph,Other,Other,2,0,1,,2021-04-19,0.0001203441843672,0.0001283038234539
Randolph,Unknown,Unknown,22,0,15,,2021-04-19,0.0013237860280401,0.001924557351809
Randolph,Female,Female,9349,0,4399,,2021-04-19,0.5625488898248993,0.5644085193738774
Scott,Unknown,Unknown,1,0,0,,2021-04-19,0.0004081632653061,0.0
Scott,Male,Male,1050,0,478,,2021-04-19,0.4285714285714285,0.4241348713398403
Scott,Female,Female,1399,0,649,,2021-04-19,0.5710204081632653,0.5758651286601597
Stark,Other,Other,1,0,1,,2021-04-19,0.0003173595683909,0.0007082152974504
Stark,Female,Female,1767,0,791,,2021-04-19,0.560774357346874,0.5601983002832861
Stark,Male,Male,1382,0,620,,2021-04-19,0.438590923516344,0.4390934844192634
Stark,Unknown,Unknown,1,0,0,,2021-04-19,0.0003173595683909,0.0
Macoupin,Other,Other,2,0,1,,2021-04-19,7.228567297961544e-05,7.79848709350386e-05
Macoupin,Female,Female,15680,0,7323,,2021-04-19,0.566719676160185,0.5710832098572877
Macoupin,Male,Male,11966,0,5488,,2021-04-19,0.4324851814370392,0.4279809716914918
Macoupin,Unknown,Unknown,18,0,9,,2021-04-19,0.0006505710568165,0.0007018638384153
Coles,Male,Male,10456,0,4955,,2021-04-19,0.4218340259006737,0.4243747858855772
Coles,Unknown,Unknown,40,0,24,,2021-04-19,0.0016137491426957,0.0020554984583761
Coles,Female,Female,14291,0,6697,,2021-04-19,0.5765522249566305,0.5735697156560466
Washington,Unknown,Unknown,20,0,17,,2021-04-19,0.0022857142857142,0.0039645522388059
Washington,Male,Male,3899,0,1923,,2021-04-19,0.4456,0.4484608208955223
Washington,Female,Female,4830,0,2347,,2021-04-19,0.552,0.5473414179104478
Iroquois,Unknown,Unknown,22,0,10,,2021-04-19,0.0015822784810126,0.0016092693916961
Iroquois,Female,Female,7994,0,3615,,2021-04-19,0.5749424626006905,0.5817508850981654
Iroquois,Male,Male,5888,0,2589,,2021-04-19,0.4234752589182969,0.4166398455101384
Saline,Unknown,Unknown,26,0,12,,2021-04-19,0.0021491155562902,0.0019907100199071
Saline,Female,Female,6911,0,3423,,2021-04-19,0.571251446520086,0.5678500331785004
Saline,Male,Male,5160,0,2593,,2021-04-19,0.4265167796329971,0.4301592568015925
Hardin,Female,Female,967,0,456,,2021-04-19,0.5889159561510353,0.6007905138339921
Hardin,Male,Male,675,0,303,,2021-04-19,0.4110840438489647,0.3992094861660079
McDonough,Female,Female,9126,0,4255,,2021-04-19,0.5589514301463833,0.5637254901960784
McDonough,Male,Male,7189,0,3285,,2021-04-19,0.4403135909842592,0.435214626391097
McDonough,Unknown,Unknown,12,0,8,,2021-04-19,0.0007349788693575,0.0010598834128245
Mercer,Female,Female,5787,0,2682,,2021-04-19,0.5556409025444071,0.55875
Mercer,Unknown,Unknown,12,0,6,,2021-04-19,0.0011521843494959,0.00125
Mercer,Other,Other,3,0,1,,2021-04-19,0.0002880460873739,0.0002083333333333
Mercer,Male,Male,4613,0,2111,,2021-04-19,0.442918867018723,0.4397916666666667
Jasper,Female,Female,2801,0,1255,,2021-04-19,0.5557539682539683,0.5602678571428571
Jasper,Unknown,Unknown,4,0,2,,2021-04-19,0.0007936507936507,0.0008928571428571
Jasper,Male,Male,2234,0,982,,2021-04-19,0.4432539682539682,0.4383928571428571
Henry,Unknown,Unknown,18,0,10,,2021-04-19,0.0005842448635139,0.0007322788517867
Henry,Other,Other,2,0,1,,2021-04-19,6.491609594598981e-05,7.322788517867604e-05
Henry,Female,Female,17480,0,7792,,2021-04-19,0.567366678567951,0.5705916813122437
Henry,Male,Male,13307,0,5851,,2021-04-19,0.4319192443766432,0.4284563561804335
Clay,Unknown,Unknown,4,0,2,,2021-04-19,0.0006720430107526,0.0006825938566552
Clay,Male,Male,2698,0,1327,,2021-04-19,0.4532930107526882,0.4529010238907849
Clay,Female,Female,3250,0,1601,,2021-04-19,0.5460349462365591,0.5464163822525597
Logan,Female,Female,8772,0,4416,,2021-04-19,0.5780179230363732,0.5771794536661874
Logan,Unknown,Unknown,12,0,6,,2021-04-19,0.0007907221929362,0.0007842112142203
Logan,Male,Male,6392,0,3229,,2021-04-19,0.4211913547706906,0.4220363351195922
Cumberland,Male,Male,2064,0,990,,2021-04-19,0.4368253968253968,0.4363155575143235
Cumberland,Female,Female,2657,0,1277,,2021-04-19,0.5623280423280423,0.5628029969149405
Cumberland,Unknown,Unknown,4,0,2,,2021-04-19,0.0008465608465608,0.000881445570736
Gallatin,Female,Female,1447,0,719,,2021-04-19,0.570583596214511,0.5701823949246629
Gallatin,Male,Male,1089,0,542,,2021-04-19,0.4294164037854889,0.429817605075337
Perry,Male,Male,4387,0,2059,,2021-04-19,0.4251380947766256,0.4211495193291061
Perry,Female,Female,5915,0,2818,,2021-04-19,0.5732144587653842,0.5763959910002046
Perry,Unknown,Unknown,17,0,12,,2021-04-19,0.0016474464579901,0.0024544896706893
Richland,Female,Female,4720,0,2285,,2021-04-19,0.5666266506602641,0.5677018633540373
Richland,Unknown,Unknown,10,0,5,,2021-04-19,0.0012004801920768,0.0012422360248447
Richland,Male,Male,3599,0,1734,,2021-04-19,0.4320528211284514,0.430807453416149
Williamson,Male,Male,15763,0,7513,,2021-04-19,0.4267190037899296,0.4256898407841804
Williamson,Unknown,Unknown,82,0,53,,2021-04-19,0.0022198159177043,0.003003003003003
Williamson,Female,Female,21093,0,10081,,2021-04-19,0.5710070384407147,0.5711938353447787
Kendall,Other,Other,1,0,1,,2021-04-19,1.239864110893446e-05,3.198157861072023e-05
Kendall,Female,Female,45573,0,18144,,2021-04-19,0.5650432712574702,0.5802737623129077
Kendall,Male,Male,34878,0,13043,,2021-04-19,0.4324398045974161,0.4171357298196239
Kendall,Unknown,Unknown,196,0,77,,2021-04-19,0.0024301336573511,0.0024625815530254
St. Clair,Male,Male,68541,0,30944,,2021-04-19,0.4325909001975473,0.4316964285714286
St. Clair,Unknown,Unknown,106,0,53,,2021-04-19,0.0006690103065455,0.0007393973214285
St. Clair,Female,Female,89793,0,40682,,2021-04-19,0.5667211552419482,0.5675502232142857
Monroe,Female,Female,13456,0,6223,,2021-04-19,0.5485080710908201,0.5502210433244916
Monroe,Unknown,Unknown,21,0,13,,2021-04-19,0.0008560247839556,0.0011494252873563
Monroe,Male,Male,11055,0,5074,,2021-04-19,0.4506359041252242,0.4486295313881521
Livingston,Male,Male,7773,0,3201,,2021-04-19,0.4314498223801066,0.4241982507288629
Livingston,Female,Female,10224,0,4340,,2021-04-19,0.5674955595026643,0.575139146567718
Livingston,Unknown,Unknown,16,0,5,,2021-04-19,0.0008880994671403,0.000662602703419
Macon,Male,Male,23832,0,10689,,2021-04-19,0.4214174565002122,0.4173760249902382
Macon,Female,Female,32692,0,14907,,2021-04-19,0.5780874239637855,0.5820773135493947
Macon,Unknown,Unknown,26,0,13,,2021-04-19,0.0004597538548592,0.0005076142131979
DuPage,Female,Female,378726,0,156016,,2021-04-19,0.5600450726219312,0.5727354490556341
DuPage,Male,Male,295740,0,115644,,2021-04-19,0.4373286486198727,0.4245296525394174
DuPage,Other,Other,23,0,9,,2021-04-19,3.401149292708823e-05,3.303904113360621e-05
DuPage,Unknown,Unknown,1727,0,724,,2021-04-19,0.0025538194906557,0.0026578073089701
Wabash,Unknown,Unknown,12,0,8,,2021-04-19,0.0019398642095053,0.0026050146532074
Wabash,Male,Male,2710,0,1350,,2021-04-19,0.4380860006466214,0.4395962227287529
Wabash,Female,Female,3464,0,1713,,2021-04-19,0.5599741351438733,0.5577987626180397
LaSalle,Male,Male,25436,0,9836,,2021-04-19,0.423411126277591,0.4086075108009305
LaSalle,Female,Female,34536,0,14204,,2021-04-19,0.5748909678063722,0.5900631439016284
LaSalle,Other,Other,5,0,2,,2021-04-19,8.323068215867097e-05,8.308408109006314e-05
LaSalle,Unknown,Unknown,94,0,28,,2021-04-19,0.001564736824583,0.0011631771352608
Christian,Female,Female,9271,0,4389,,2021-04-19,0.5887096774193549,0.5933486548600784
Christian,Unknown,Unknown,7,0,4,,2021-04-19,0.0004445008890017,0.0005407597674733
Christian,Male,Male,6470,0,3004,,2021-04-19,0.4108458216916434,0.4061105853724482
Cook,Unknown,Unknown,6055,0,2675,,2021-04-19,0.0036361299806873,0.0039233631508932
Cook,Other,Other,42,0,17,,2021-04-19,2.522171084869856e-05,2.4933522828106827e-05
Cook,Female,Female,946128,0,393731,,2021-04-19,0.5681658771870827,0.5774765221549018
Cook,Male,Male,712885,0,285324,,2021-04-19,0.428099508056535,0.4184783804356913
Stephenson,Female,Female,13931,0,6190,,2021-04-19,0.5812575624817458,0.5807298996153485
Stephenson,Male,Male,10019,0,4462,,2021-04-19,0.4180331288855509,0.4186133783657003
Stephenson,Unknown,Unknown,13,0,5,,2021-04-19,0.0005424124838319,0.0004690871563936
Stephenson,Other,Other,4,0,2,,2021-04-19,0.0001668961488713,0.0001876348625574
Whiteside,Female,Female,17521,0,7698,,2021-04-19,0.5680705508543268,0.573450536352801
Whiteside,Unknown,Unknown,17,0,8,,2021-04-19,0.0005511785494277,0.000595947556615
Whiteside,Male,Male,13304,0,5717,,2021-04-19,0.4313458483286321,0.4258790226460071
Mason,Female,Female,4663,0,2154,,2021-04-19,0.5650751333010179,0.5689381933438986
Mason,Unknown,Unknown,20,0,10,,2021-04-19,0.0024236548715462,0.0026413100898045
Mason,Male,Male,3568,0,1621,,2021-04-19,0.4323800290838585,0.4281563655573164
Wayne,Unknown,Unknown,3,0,2,,2021-04-19,0.0003947368421052,0.0005350454788657
Wayne,Female,Female,4327,0,2126,,2021-04-19,0.5693421052631579,0.5687533440342429
Wayne,Male,Male,3270,0,1610,,2021-04-19,0.4302631578947368,0.4307116104868914
Ogle,Other,Other,7,0,0,,2021-04-19,0.0002467569091934,0.0
Ogle,Male,Male,12187,0,5031,,2021-04-19,0.4296037789058093,0.418587236874948
Ogle,Female,Female,16060,0,6948,,2021-04-19,0.5661308516638466,0.5780846992262252
Ogle,Unknown,Unknown,114,0,40,,2021-04-19,0.0040186125211505,0.0033280638988268
Lawrence,Male,Male,2864,0,1449,,2021-04-19,0.4471506635441061,0.4474984558369363
Lawrence,Unknown,Unknown,17,0,8,,2021-04-19,0.0026541764246682,0.0024706609017912
Lawrence,Female,Female,3524,0,1781,,2021-04-19,0.5501951600312256,0.5500308832612724
Madison,Unknown,Unknown,286,0,129,,2021-04-19,0.0017384327360256,0.0017100361891379
Madison,Female,Female,92102,0,42579,,2021-04-19,0.5598361253616669,0.5644312472659305
Madison,Male,Male,72117,0,32720,,2021-04-19,0.4383585791047679,0.4337394116945265
Rock Island,Male,Male,35757,0,14879,,2021-04-19,0.4341391158651336,0.4282466037301404
Rock Island,Unknown,Unknown,176,0,60,,2021-04-19,0.002136881852288,0.0017269168777342
Rock Island,Female,Female,46418,0,19797,,2021-04-19,0.5635783057926496,0.5697962238084273
Rock Island,Other,Other,6,0,2,,2021-04-19,7.284824496436507e-05,5.7563895924476166e-05
Montgomery,Female,Female,8869,0,4015,,2021-04-19,0.5776721161987886,0.5831517792302106
Montgomery,Unknown,Unknown,5,0,2,,2021-04-19,0.0003256692503093,0.0002904865649963
Montgomery,Male,Male,6477,0,2867,,2021-04-19,0.4218719468507783,0.4164124909222948
Hamilton,Male,Male,1283,0,657,,2021-04-19,0.4033322854448287,0.407315561066336
Hamilton,Female,Female,1894,0,954,,2021-04-19,0.5954102483495756,0.5914445133292002
Hamilton,Unknown,Unknown,4,0,2,,2021-04-19,0.0012574662055957,0.0012399256044637
Jefferson,Male,Male,7804,0,3525,,2021-04-19,0.4347390117542198,0.4318265343623668
Jefferson,Unknown,Unknown,41,0,20,,2021-04-19,0.0022839953205949,0.0024500796275878
Jefferson,Female,Female,10105,0,4617,,2021-04-19,0.5629212857222439,0.565600882028666
Jackson,Male,Male,15770,0,7714,,2021-04-19,0.4489424089731545,0.4495599976688618
Jackson,Female,Female,19130,0,9317,,2021-04-19,0.5445953255330658,0.5429803601608485
Jackson,Other,Other,3,0,1,,2021-04-19,8.540438978563499e-05,5.8278454455387845e-05
Jackson,Unknown,Unknown,221,0,125,,2021-04-19,0.0062914567142084,0.0072848068069234
Lee,Female,Female,10952,0,4900,,2021-04-19,0.5642161660913915,0.5640612409347301
Lee,Unknown,Unknown,18,0,10,,2021-04-19,0.0009273092576374,0.0011511453896627
Lee,Other,Other,1,0,0,,2021-04-19,5.151718097985678e-05,0.0
Lee,Male,Male,8438,0,3775,,2021-04-19,0.4347019731080315,0.4345573845976747
McLean,Female,Female,60459,0,26159,,2021-04-19,0.565127169737248,0.5728582690960056
McLean,Unknown,Unknown,140,0,70,,2021-04-19,0.0013086191264032,0.0015329362298528
McLean,Male,Male,46376,0,19431,,2021-04-19,0.4334894329005543,0.4255211983181499
McLean,Other,Other,4,0,2,,2021-04-19,3.738911789723601e-05,4.379817799579537e-05
Moultrie,Female,Female,3876,0,1940,,2021-04-19,0.5811965811965812,0.5801435406698564
Moultrie,Unknown,Unknown,5,0,3,,2021-04-19,0.0007497375918428,0.0008971291866028
Moultrie,Male,Male,2788,0,1401,,2021-04-19,0.4180536812115759,0.4189593301435406
Kankakee,Female,Female,28004,0,12233,,2021-04-19,0.5704856584093873,0.5768650381967367
Kankakee,Other,Other,2,0,0,,2021-04-19,4.074315514993481e-05,0.0
Kankakee,Male,Male,21046,0,8962,,2021-04-19,0.428740221642764,0.4226162406865981
Kankakee,Unknown,Unknown,36,0,11,,2021-04-19,0.0007333767926988,0.000518721116665
Bureau,Unknown,Unknown,22,0,8,,2021-04-19,0.0011457736576219,0.001002004008016
Bureau,Female,Female,11178,0,4714,,2021-04-19,0.5821571793135775,0.5904308617234469
Bureau,Male,Male,8000,0,3261,,2021-04-19,0.4166449664079996,0.4084418837675351
Effingham,Unknown,Unknown,81,0,36,,2021-04-19,0.0046114432109308,0.0046124279308135
Effingham,Female,Female,10125,0,4545,,2021-04-19,0.5764304013663536,0.5823190262652146
Effingham,Male,Male,7358,0,3224,,2021-04-19,0.4189012240250498,0.4130685458039718
Vermilion,Unknown,Unknown,15,0,4,,2021-04-19,0.0004378922784994,0.000260162601626
Vermilion,Female,Female,19685,0,8895,,2021-04-19,0.5746606334841629,0.5785365853658536
Vermilion,Male,Male,14555,0,6476,,2021-04-19,0.4249014742373376,0.4212032520325203
De Witt,Male,Male,3512,0,1596,,2021-04-19,0.4252845725357229,0.4262820512820512
De Witt,Female,Female,4743,0,2145,,2021-04-19,0.5743521433761202,0.5729166666666666
De Witt,Unknown,Unknown,3,0,3,,2021-04-19,0.0003632840881569,0.000801282051282
Douglas,Unknown,Unknown,3,0,1,,2021-04-19,0.000316355583676,0.0002402113860196
Douglas,Female,Female,5490,0,2420,,2021-04-19,0.5789307181271749,0.5813115541676676
Douglas,Male,Male,3990,0,1742,,2021-04-19,0.420752926289149,0.4184482344463127
Chicago,Female,Female,941136,0,378463,,2021-04-19,0.5489229017669147,0.5571941757578435
Chicago,Unknown,Unknown,13292,0,5890,,2021-04-19,0.0077526342742024,0.0086715839995288
Chicago,Male,Male,759695,0,294681,,2021-04-19,0.4430964109946025,0.433845678194426
Chicago,Other,Other,389,0,195,,2021-04-19,0.000226886452954,0.0002870897928536
Marion,Other,Other,2,0,1,,2021-04-19,0.000114012085281,0.0001229861025704
Marion,Male,Male,7468,0,3448,,2021-04-19,0.4257211264394026,0.4240560816627721
Marion,Female,Female,10049,0,4668,,2021-04-19,0.5728537224945844,0.5740991267986717
Marion,Unknown,Unknown,20,0,12,,2021-04-19,0.0011401208528103,0.0014758332308449
Winnebago,Unknown,Unknown,1246,0,504,,2021-04-19,0.0075986729765331,0.0072027782144541
Winnebago,Female,Female,92296,0,40117,,2021-04-19,0.5628628579792164,0.5733211381532877
Winnebago,Other,Other,98,0,35,,2021-04-19,0.0005976484363565,0.0005001929315593
Winnebago,Male,Male,70336,0,29317,,2021-04-19,0.4289408206078938,0.4189758907006988
Grundy,Male,Male,13321,0,5478,,2021-04-19,0.4370980443627772,0.4269347673602993
Grundy,Other,Other,1,0,0,,2021-04-19,3.281270507940675e-05,0.0
Grundy,Female,Female,17046,0,7287,,2021-04-19,0.5593253707835674,0.5679214402618658
Grundy,Unknown,Unknown,107,0,66,,2021-04-19,0.0035109594434965,0.0051437923778349
Jo Daviess,Female,Female,6593,0,3221,,2021-04-19,0.5445160224644863,0.5447319465584306
Jo Daviess,Unknown,Unknown,65,0,13,,2021-04-19,0.0053683515031384,0.002198545577541
Jo Daviess,Male,Male,5449,0,2678,,2021-04-19,0.4500330360092501,0.4529003889734483
Lake,Unknown,Unknown,1954,0,903,,2021-04-19,0.0047263025752785,0.0053715788158732
Lake,Other,Other,13,0,4,,2021-04-19,3.144418294709396e-05,2.3794369062561344e-05
Lake,Female,Female,231761,0,95943,,2021-04-19,0.5605796372308801,0.5707257877423307
Lake,Male,Male,179698,0,71254,,2021-04-19,0.4346505220943761,0.4238609932959365
Franklin,Unknown,Unknown,29,0,16,,2021-04-19,0.0016462306993642,0.0019377497880586
Franklin,Female,Female,10048,0,4698,,2021-04-19,0.5703905540417802,0.5689717815187114
Franklin,Male,Male,7539,0,3543,,2021-04-19,0.4279632152588556,0.42909046869323
Will,Male,Male,178722,0,67826,,2021-04-19,0.4333085227865073,0.4203891137404627
Will,Other,Other,6,0,2,,2021-04-19,1.454690041919318e-05,1.239610514376383e-05
Will,Unknown,Unknown,1049,0,400,,2021-04-19,0.0025432830899556,0.0024792210287527
Will,Female,Female,232655,0,93104,,2021-04-19,0.5640681861712316,0.5770634866524937
DeKalb,Male,Male,24088,0,9135,,2021-04-19,0.4289097416356546,0.4114864864864865
DeKalb,Female,Female,31901,0,12991,,2021-04-19,0.5680276348355621,0.5851801801801801
DeKalb,Unknown,Unknown,169,0,72,,2021-04-19,0.003009205676537,0.0032432432432432
White,Female,Female,3829,0,1911,,2021-04-19,0.5792738275340393,0.5738738738738739
White,Unknown,Unknown,4,0,2,,2021-04-19,0.0006051437216338,0.0006006006006006
White,Male,Male,2777,0,1417,,2021-04-19,0.4201210287443268,0.4255255255255255
Kane,Female,Female,176365,0,71070,,2021-04-19,0.5572406689478889,0.5702296323635605
Kane,Male,Male,137675,0,52500,,2021-04-19,0.4349962242928053,0.4212333713111992
Kane,Unknown,Unknown,2411,0,1046,,2021-04-19,0.007617765729217,0.0083925734550764
Kane,Other,Other,5,0,3,,2021-04-19,1.5797938053125307e-05,2.407047836063996e-05
Carroll,Female,Female,3950,0,1838,,2021-04-19,0.5561030550471632,0.5590024330900243
Carroll,Unknown,Unknown,10,0,3,,2021-04-19,0.0014078558355624,0.000912408759124
Carroll,Male,Male,3143,0,1447,,2021-04-19,0.4424890891172744,0.4400851581508516
McHenry,Other,Other,1,0,0,,2021-04-19,5.525838822333231e-06,0.0
McHenry,Male,Male,77714,0,29536,,2021-04-19,0.4294350382388046,0.4129811658440414
McHenry,Female,Female,102737,0,41780,,2021-04-19,0.567708103090049,0.5841804275786854
McHenry,Unknown,Unknown,501,0,198,,2021-04-19,0.0027684452499889,0.0027684950852221
Edgar,Unknown,Unknown,13,0,7,,2021-04-19,0.0016673079389508,0.0018822264049475
Edgar,Female,Female,4489,0,2154,,2021-04-19,0.5757342567654226,0.5791879537510083
Edgar,Male,Male,3295,0,1558,,2021-04-19,0.4225984352956265,0.4189298198440441
Clark,Unknown,Unknown,3,0,1,,2021-04-19,0.0004061738424045,0.0003112356053532
Clark,Female,Female,4194,0,1857,,2021-04-19,0.5678310316815597,0.5779645191409897
Clark,Male,Male,3189,0,1355,,2021-04-19,0.4317627944760357,0.421724245253657
Edwards,Male,Male,1121,0,572,,2021-04-19,0.4230188679245283,0.4233900814211695
Edwards,Female,Female,1525,0,777,,2021-04-19,0.5754716981132075,0.5751295336787565
Edwards,Unknown,Unknown,4,0,2,,2021-04-19,0.0015094339622641,0.001480384900074
Boone,Other,Other,3,0,2,,2021-04-19,0.0001011429149388,0.0001659337924168
Boone,Female,Female,16497,0,6762,,2021-04-19,0.5561848892485082,0.5610221521612877
Boone,Unknown,Unknown,118,0,45,,2021-04-19,0.0039782879875931,0.0037335103293785
Boone,Male,Male,13042,0,5244,,2021-04-19,0.4397019655439803,0.435078403716917
Pope,Male,Male,679,0,324,,2021-04-19,0.4409090909090909,0.4432284541723666
Pope,Female,Female,861,0,407,,2021-04-19,0.5590909090909091,0.5567715458276333
Johnson,Male,Male,2268,0,1086,,2021-04-19,0.4430552842352022,0.440925700365408
Johnson,Unknown,Unknown,6,0,5,,2021-04-19,0.0011721039265481,0.0020300446609825
Johnson,Female,Female,2843,0,1372,,2021-04-19,0.5553819105294002,0.5570442549736094
Johnson,Other,Other,1,0,0,,2021-04-19,0.0001953506544246,0.0
Henderson,Male,Male,894,0,451,,2021-04-19,0.4110344827586207,0.4160516605166052
Henderson,Female,Female,1281,0,633,,2021-04-19,0.5889655172413794,0.5839483394833949
Shelby,Male,Male,3677,0,2025,,2021-04-19,0.4231300345224396,0.430484693877551
Shelby,Female,Female,5010,0,2677,,2021-04-19,0.5765247410817032,0.5690901360544217
Shelby,Unknown,Unknown,3,0,2,,2021-04-19,0.0003452243958573,0.0004251700680272
Fayette,Male,Male,2985,0,1449,,2021-04-19,0.413377648525135,0.4166187464059804
Fayette,Unknown,Unknown,8,0,4,,2021-04-19,0.0011078797950422,0.0011500862564692
Fayette,Female,Female,4228,0,2025,,2021-04-19,0.5855144716798227,0.5822311673375503
Pulaski,Male,Male,769,0,387,,2021-04-19,0.4193020719738277,0.4402730375426621
Pulaski,Female,Female,1064,0,492,,2021-04-19,0.5801526717557252,0.5597269624573379
Pulaski,Unknown,Unknown,1,0,0,,2021-04-19,0.0005452562704471,0.0
Massac,Unknown,Unknown,3,0,1,,2021-04-19,0.0004794630014383,0.0003461405330564
Massac,Female,Female,3484,0,1609,,2021-04-19,0.5568163656704491,0.5569401176877813
Massac,Male,Male,2770,0,1279,,2021-04-19,0.4427041713281125,0.4427137417791623
